provinsi,daerah,jenis,tahun,pengeluaran,pengeluaran_kategori,cluster
sumatera_barat,PERKOTAAN,NONMAKANAN,2010.0,326710.0,Rendah,2
sumatera_barat,PERKOTAAN,NONMAKANAN,2011.0,384824.0,Sedang,2
sumatera_barat,PERKOTAAN,NONMAKANAN,2012.0,416834.0,Sedang,2
sumatera_barat,PERKOTAAN,NONMAKANAN,2013.0,519086.0,Sedang,2
sumatera_barat,PERKOTAAN,NONMAKANAN,2014.0,506440.0,Sedang,2
sumatera_barat,PERKOTAAN,NONMAKANAN,2015.0,578890.0,Tinggi,1
sumatera_barat,PERKOTAAN,NONMAKANAN,2016.0,610624.0,Tinggi,1
sumatera_barat,PERKOTAAN,NONMAKANAN,2017.0,625397.0,Tinggi,1
sumatera_barat,PERKOTAAN,NONMAKANAN,2018.0,705784.0,Tinggi,1
sumatera_barat,PERKOTAAN,NONMAKANAN,2019.0,709405.0,Tinggi,1
sumatera_barat,PERKOTAAN,NONMAKANAN,2020.0,753188.0,Tinggi,1
sumatera_barat,PERKOTAAN,NONMAKANAN,2021.0,764266.0,Sangat Tinggi,1
sumatera_barat,PERKOTAAN,NONMAKANAN,2022.0,781204.0,Sangat Tinggi,1
sumatera_barat,PERKOTAAN,TOTAL,2007.0,508232.0,Sedang,2
sumatera_barat,PERKOTAAN,TOTAL,2008.0,513794.0,Sedang,2
sumatera_barat,PERKOTAAN,TOTAL,2009.0,585115.0,Tinggi,2
sumatera_barat,PERKOTAAN,TOTAL,2010.0,670809.0,Tinggi,2
sumatera_barat,PERKOTAAN,TOTAL,2011.0,794462.0,Sangat Tinggi,2
sumatera_barat,PERKOTAAN,TOTAL,2012.0,839867.0,Sangat Tinggi,2
sumatera_barat,PERKOTAAN,TOTAL,2013.0,967058.0,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2014.0,1027715.0,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2015.0,1088499.0,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2016.0,1194320.0,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2017.0,1264997.0,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2018.0,1326239.499999999,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2019.0,1326239.499999999,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
sumatera_barat,PERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2011.0,358338.0,Sedang,2
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2012.0,390870.0,Sedang,2
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2013.0,419853.0,Sedang,2
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2014.0,461404.0,Sedang,2
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2015.0,472428.0,Sedang,1
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2016.0,537236.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2017.0,584045.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2018.0,604871.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2019.0,609257.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2020.0,644852.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2021.0,668029.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,MAKANAN,2022.0,716261.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,282009.0,Rendah,2
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,290521.0,Rendah,2
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,337956.0,Rendah,2
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,351576.0,Rendah,2
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,422275.0,Sedang,1
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,447789.0,Sedang,1
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,469758.0,Sedang,1
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,543759.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,555620.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,590197.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,613628.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,626723.0,Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2011.0,640348.0,Tinggi,2
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2012.0,681391.0,Tinggi,2
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2013.0,757809.0,Sangat Tinggi,2
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2014.0,812980.0,Sangat Tinggi,1
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2015.0,894703.0,Sangat Tinggi,0
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2016.0,985025.0,Sangat Tinggi,0
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2017.0,1053803.0,Sangat Tinggi,0
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2018.0,1148630.0,Sangat Tinggi,0
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2019.0,1164878.0,Sangat Tinggi,0
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2020.0,1235050.0,Sangat Tinggi,0
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2021.0,1281658.0,Sangat Tinggi,0
sumatera_barat,PERDESAANPERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
riau,PERDESAAN,MAKANAN,2007.0,217296.0,Rendah,2
riau,PERDESAAN,MAKANAN,2008.0,237941.0,Rendah,2
riau,PERDESAAN,MAKANAN,2009.0,263543.0,Rendah,2
riau,PERDESAAN,MAKANAN,2010.0,276157.0,Rendah,2
riau,PERDESAAN,MAKANAN,2011.0,360996.0,Sedang,2
riau,PERDESAAN,MAKANAN,2012.0,372308.0,Sedang,2
riau,PERDESAAN,MAKANAN,2013.0,418560.0,Sedang,2
riau,PERDESAAN,MAKANAN,2014.0,432629.0,Sedang,2
riau,PERDESAAN,MAKANAN,2015.0,472756.0,Sedang,1
riau,PERDESAAN,MAKANAN,2016.0,529182.0,Tinggi,1
riau,PERDESAAN,MAKANAN,2017.0,577172.0,Tinggi,1
riau,PERDESAAN,MAKANAN,2018.0,569382.0,Tinggi,1
riau,PERDESAAN,MAKANAN,2019.0,581820.0,Tinggi,1
riau,PERDESAAN,MAKANAN,2020.0,616148.0,Tinggi,1
riau,PERDESAAN,MAKANAN,2021.0,643925.0,Tinggi,1
riau,PERDESAAN,MAKANAN,2022.0,687965.0,Tinggi,1
riau,PERDESAAN,NONMAKANAN,2007.0,185903.09999999998,Rendah,2
riau,PERDESAAN,NONMAKANAN,2008.0,187452.00000000006,Rendah,2
riau,PERDESAAN,NONMAKANAN,2009.0,226950.0,Rendah,2
riau,PERDESAAN,NONMAKANAN,2010.0,199219.00000000006,Rendah,2
riau,PERDESAAN,NONMAKANAN,2011.0,282024.0,Rendah,2
riau,PERDESAAN,NONMAKANAN,2012.0,307100.0,Rendah,2
riau,PERDESAAN,NONMAKANAN,2013.0,297984.0,Rendah,2
riau,PERDESAAN,NONMAKANAN,2014.0,304855.0,Rendah,2
riau,PERDESAAN,NONMAKANAN,2015.0,413929.0,Sedang,1
riau,PERDESAAN,NONMAKANAN,2016.0,415428.0,Sedang,1
riau,PERDESAAN,NONMAKANAN,2017.0,422216.0,Sedang,1
riau,PERDESAAN,NONMAKANAN,2018.0,482077.0,Sedang,1
riau,PERDESAAN,NONMAKANAN,2019.0,483155.0,Sedang,1
riau,PERDESAAN,NONMAKANAN,2020.0,511937.0,Sedang,1
riau,PERDESAAN,NONMAKANAN,2021.0,538482.0,Tinggi,1
riau,PERDESAAN,NONMAKANAN,2022.0,564974.0,Tinggi,1
riau,PERDESAAN,TOTAL,2007.0,389624.0,Sedang,2
riau,PERDESAAN,TOTAL,2008.0,425393.0,Sedang,2
riau,PERDESAAN,TOTAL,2009.0,490493.0,Sedang,2
riau,PERDESAAN,TOTAL,2010.0,475376.0,Sedang,2
riau,PERDESAAN,TOTAL,2011.0,643019.0,Tinggi,2
riau,PERDESAAN,TOTAL,2012.0,679408.0,Tinggi,2
riau,PERDESAAN,TOTAL,2013.0,716544.0,Tinggi,2
riau,PERDESAAN,TOTAL,2014.0,737484.0,Tinggi,1
riau,PERDESAAN,TOTAL,2015.0,886685.0,Sangat Tinggi,0
riau,PERDESAAN,TOTAL,2016.0,944611.0,Sangat Tinggi,0
riau,PERDESAAN,TOTAL,2017.0,999389.0,Sangat Tinggi,0
riau,PERDESAAN,TOTAL,2018.0,1051459.0,Sangat Tinggi,0
riau,PERDESAAN,TOTAL,2019.0,1064975.0,Sangat Tinggi,0
riau,PERDESAAN,TOTAL,2020.0,1128085.0,Sangat Tinggi,0
riau,PERDESAAN,TOTAL,2021.0,1182408.0,Sangat Tinggi,0
riau,PERDESAAN,TOTAL,2022.0,1252939.0,Sangat Tinggi,0
riau,PERKOTAAN,MAKANAN,2007.0,266597.0,Rendah,2
riau,PERKOTAAN,MAKANAN,2008.0,285064.0,Rendah,2
riau,PERKOTAAN,MAKANAN,2009.0,328636.0,Rendah,2
riau,PERKOTAAN,MAKANAN,2010.0,356537.0,Sedang,2
riau,PERKOTAAN,MAKANAN,2011.0,424696.0,Sedang,2
riau,PERKOTAAN,MAKANAN,2012.0,525993.0,Tinggi,2
riau,PERKOTAAN,MAKANAN,2013.0,546166.0,Tinggi,2
riau,PERKOTAAN,MAKANAN,2014.0,558444.0,Tinggi,2
riau,PERKOTAAN,MAKANAN,2015.0,530836.0,Tinggi,1
riau,PERKOTAAN,MAKANAN,2016.0,599303.0,Tinggi,1
riau,PERKOTAAN,MAKANAN,2017.0,643136.0,Tinggi,1
riau,PERKOTAAN,MAKANAN,2018.0,644937.0,Tinggi,1
riau,PERKOTAAN,MAKANAN,2019.0,680685.0,Tinggi,1
riau,PERKOTAAN,MAKANAN,2020.0,744846.0,Tinggi,1
riau,PERKOTAAN,MAKANAN,2021.0,714406.0,Tinggi,1
riau,PERKOTAAN,MAKANAN,2022.0,794813.0,Sangat Tinggi,1
riau,PERKOTAAN,NONMAKANAN,2007.0,326635.0,Rendah,2
riau,PERKOTAAN,NONMAKANAN,2008.0,328559.0,Rendah,2
riau,PERKOTAAN,NONMAKANAN,2009.0,329662.0,Rendah,2
riau,PERKOTAAN,NONMAKANAN,2010.0,362172.0,Sedang,2
riau,PERKOTAAN,NONMAKANAN,2011.0,503248.0,Sedang,2
riau,PERKOTAAN,NONMAKANAN,2012.0,554568.0,Tinggi,2
riau,PERKOTAAN,NONMAKANAN,2013.0,587504.0,Tinggi,2
riau,PERKOTAAN,NONMAKANAN,2014.0,632006.0,Tinggi,1
riau,PERKOTAAN,NONMAKANAN,2015.0,661673.0,Tinggi,1
riau,PERKOTAAN,NONMAKANAN,2016.0,701840.0,Tinggi,1
riau,PERKOTAAN,NONMAKANAN,2017.0,661941.0,Tinggi,1
riau,PERKOTAAN,NONMAKANAN,2018.0,744298.0,Tinggi,1
riau,PERKOTAAN,NONMAKANAN,2019.0,800946.0,Sangat Tinggi,1
riau,PERKOTAAN,NONMAKANAN,2020.0,909577.0,Sangat Tinggi,0
riau,PERKOTAAN,NONMAKANAN,2021.0,868308.0,Sangat Tinggi,0
riau,PERKOTAAN,NONMAKANAN,2022.0,887487.0,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2007.0,593232.0,Tinggi,2
riau,PERKOTAAN,TOTAL,2008.0,613623.0,Tinggi,2
riau,PERKOTAAN,TOTAL,2009.0,658298.0,Tinggi,2
riau,PERKOTAAN,TOTAL,2010.0,718709.0,Tinggi,2
riau,PERKOTAAN,TOTAL,2011.0,927943.0,Sangat Tinggi,2
riau,PERKOTAAN,TOTAL,2012.0,1080560.0,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2013.0,1133670.0,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2014.0,1190450.0,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2015.0,1192509.0,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2016.0,1301143.0,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2017.0,1305078.0,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2018.0,1326239.499999999,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2019.0,1326239.499999999,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
riau,PERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,MAKANAN,2011.0,385949.0,Sedang,2
riau,PERDESAANPERKOTAAN,MAKANAN,2012.0,432511.0,Sedang,2
riau,PERDESAANPERKOTAAN,MAKANAN,2013.0,468503.0,Sedang,2
riau,PERDESAANPERKOTAAN,MAKANAN,2014.0,481965.0,Sedang,2
riau,PERDESAANPERKOTAAN,MAKANAN,2015.0,495322.0,Sedang,1
riau,PERDESAANPERKOTAAN,MAKANAN,2016.0,556747.0,Tinggi,1
riau,PERDESAANPERKOTAAN,MAKANAN,2017.0,603401.0,Tinggi,1
riau,PERDESAANPERKOTAAN,MAKANAN,2018.0,599873.0,Tinggi,1
riau,PERDESAANPERKOTAAN,MAKANAN,2019.0,621747.0,Tinggi,1
riau,PERDESAANPERKOTAAN,MAKANAN,2020.0,668073.0,Tinggi,1
riau,PERDESAANPERKOTAAN,MAKANAN,2021.0,672142.0,Tinggi,1
riau,PERDESAANPERKOTAAN,MAKANAN,2022.0,730825.0,Tinggi,1
riau,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,368685.0,Sedang,2
riau,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,404040.0,Sedang,2
riau,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,411298.0,Sedang,2
riau,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,433141.0,Sedang,2
riau,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,510187.0,Sedang,1
riau,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,528018.0,Tinggi,1
riau,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,517536.0,Sedang,1
riau,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,587899.0,Tinggi,1
riau,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,611497.0,Tinggi,1
riau,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,672372.0,Tinggi,1
riau,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,670527.0,Tinggi,1
riau,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,694345.0,Tinggi,1
riau,PERDESAANPERKOTAAN,TOTAL,2011.0,754634.0,Sangat Tinggi,2
riau,PERDESAANPERKOTAAN,TOTAL,2012.0,836550.0,Sangat Tinggi,2
riau,PERDESAANPERKOTAAN,TOTAL,2013.0,879801.0,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2014.0,915106.0,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2015.0,1005509.0,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2016.0,1084765.0,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2017.0,1120937.0,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2018.0,1187772.0,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2019.0,1233245.0,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
riau,PERDESAANPERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
jambi,PERDESAAN,MAKANAN,2007.0,185903.09999999998,Rendah,2
jambi,PERDESAAN,MAKANAN,2008.0,200524.0,Rendah,2
jambi,PERDESAAN,MAKANAN,2009.0,214071.00000000006,Rendah,2
jambi,PERDESAAN,MAKANAN,2010.0,259432.0,Rendah,2
jambi,PERDESAAN,MAKANAN,2011.0,312286.0,Rendah,2
jambi,PERDESAAN,MAKANAN,2012.0,319040.0,Rendah,2
jambi,PERDESAAN,MAKANAN,2013.0,361209.0,Sedang,2
jambi,PERDESAAN,MAKANAN,2014.0,374885.0,Sedang,2
jambi,PERDESAAN,MAKANAN,2015.0,412871.0,Sedang,1
jambi,PERDESAAN,MAKANAN,2016.0,437980.0,Sedang,1
jambi,PERDESAAN,MAKANAN,2017.0,504542.0,Sedang,1
jambi,PERDESAAN,MAKANAN,2018.0,523147.0,Tinggi,1
jambi,PERDESAAN,MAKANAN,2019.0,525933.0,Tinggi,1
jambi,PERDESAAN,MAKANAN,2020.0,565807.0,Tinggi,1
jambi,PERDESAAN,MAKANAN,2021.0,584662.0,Tinggi,1
jambi,PERDESAAN,MAKANAN,2022.0,639512.0,Tinggi,1
jambi,PERDESAAN,NONMAKANAN,2007.0,185903.09999999998,Rendah,2
jambi,PERDESAAN,NONMAKANAN,2008.0,185903.09999999998,Rendah,2
jambi,PERDESAAN,NONMAKANAN,2009.0,185903.09999999998,Rendah,2
jambi,PERDESAAN,NONMAKANAN,2010.0,185903.09999999998,Rendah,2
jambi,PERDESAAN,NONMAKANAN,2011.0,221718.0,Rendah,2
jambi,PERDESAAN,NONMAKANAN,2012.0,235763.00000000006,Rendah,2
jambi,PERDESAAN,NONMAKANAN,2013.0,240070.00000000006,Rendah,2
jambi,PERDESAAN,NONMAKANAN,2014.0,266543.0,Rendah,2
jambi,PERDESAAN,NONMAKANAN,2015.0,349329.0,Rendah,1
jambi,PERDESAAN,NONMAKANAN,2016.0,357591.0,Sedang,1
jambi,PERDESAAN,NONMAKANAN,2017.0,334210.0,Rendah,1
jambi,PERDESAAN,NONMAKANAN,2018.0,424329.0,Sedang,1
jambi,PERDESAAN,NONMAKANAN,2019.0,423707.0,Sedang,1
jambi,PERDESAAN,NONMAKANAN,2020.0,441837.0,Sedang,1
jambi,PERDESAAN,NONMAKANAN,2021.0,475304.0,Sedang,1
jambi,PERDESAAN,NONMAKANAN,2022.0,501511.0,Sedang,1
jambi,PERDESAAN,TOTAL,2007.0,314002.0,Rendah,2
jambi,PERDESAAN,TOTAL,2008.0,350711.0,Rendah,2
jambi,PERDESAAN,TOTAL,2009.0,356789.0,Sedang,2
jambi,PERDESAAN,TOTAL,2010.0,433131.0,Sedang,2
jambi,PERDESAAN,TOTAL,2011.0,534004.0,Tinggi,2
jambi,PERDESAAN,TOTAL,2012.0,554802.0,Tinggi,2
jambi,PERDESAAN,TOTAL,2013.0,601279.0,Tinggi,2
jambi,PERDESAAN,TOTAL,2014.0,641428.0,Tinggi,1
jambi,PERDESAAN,TOTAL,2015.0,762199.0,Sangat Tinggi,1
jambi,PERDESAAN,TOTAL,2016.0,795572.0,Sangat Tinggi,1
jambi,PERDESAAN,TOTAL,2017.0,838753.0,Sangat Tinggi,1
jambi,PERDESAAN,TOTAL,2018.0,947478.0,Sangat Tinggi,0
jambi,PERDESAAN,TOTAL,2019.0,949641.0,Sangat Tinggi,0
jambi,PERDESAAN,TOTAL,2020.0,1007645.0,Sangat Tinggi,0
jambi,PERDESAAN,TOTAL,2021.0,1059967.0,Sangat Tinggi,0
jambi,PERDESAAN,TOTAL,2022.0,1141024.0,Sangat Tinggi,0
jambi,PERKOTAAN,MAKANAN,2007.0,224889.00000000006,Rendah,2
jambi,PERKOTAAN,MAKANAN,2008.0,209364.0,Rendah,2
jambi,PERKOTAAN,MAKANAN,2009.0,243003.0,Rendah,2
jambi,PERKOTAAN,MAKANAN,2010.0,287309.0,Rendah,2
jambi,PERKOTAAN,MAKANAN,2011.0,351105.0,Rendah,2
jambi,PERKOTAAN,MAKANAN,2012.0,376633.0,Sedang,2
jambi,PERKOTAAN,MAKANAN,2013.0,413120.0,Sedang,2
jambi,PERKOTAAN,MAKANAN,2014.0,469248.0,Sedang,2
jambi,PERKOTAAN,MAKANAN,2015.0,464204.0,Sedang,1
jambi,PERKOTAAN,MAKANAN,2016.0,523615.0,Tinggi,1
jambi,PERKOTAAN,MAKANAN,2017.0,611922.0,Tinggi,1
jambi,PERKOTAAN,MAKANAN,2018.0,625663.0,Tinggi,1
jambi,PERKOTAAN,MAKANAN,2019.0,632452.0,Tinggi,1
jambi,PERKOTAAN,MAKANAN,2020.0,640957.0,Tinggi,1
jambi,PERKOTAAN,MAKANAN,2021.0,673352.0,Tinggi,1
jambi,PERKOTAAN,MAKANAN,2022.0,710704.0,Tinggi,1
jambi,PERKOTAAN,NONMAKANAN,2007.0,254446.0,Rendah,2
jambi,PERKOTAAN,NONMAKANAN,2008.0,234961.99999999994,Rendah,2
jambi,PERKOTAAN,NONMAKANAN,2009.0,239804.0,Rendah,2
jambi,PERKOTAAN,NONMAKANAN,2010.0,279662.0,Rendah,2
jambi,PERKOTAAN,NONMAKANAN,2011.0,354921.0,Sedang,2
jambi,PERKOTAAN,NONMAKANAN,2012.0,401337.0,Sedang,2
jambi,PERKOTAAN,NONMAKANAN,2013.0,452634.0,Sedang,2
jambi,PERKOTAAN,NONMAKANAN,2014.0,433134.0,Sedang,2
jambi,PERKOTAAN,NONMAKANAN,2015.0,556527.0,Tinggi,1
jambi,PERKOTAAN,NONMAKANAN,2016.0,624606.0,Tinggi,1
jambi,PERKOTAAN,NONMAKANAN,2017.0,641117.0,Tinggi,1
jambi,PERKOTAAN,NONMAKANAN,2018.0,649402.0,Tinggi,1
jambi,PERKOTAAN,NONMAKANAN,2019.0,684518.0,Tinggi,1
jambi,PERKOTAAN,NONMAKANAN,2020.0,733847.0,Tinggi,1
jambi,PERKOTAAN,NONMAKANAN,2021.0,753362.0,Sangat Tinggi,1
jambi,PERKOTAAN,NONMAKANAN,2022.0,796193.0,Sangat Tinggi,1
jambi,PERKOTAAN,TOTAL,2007.0,479335.0,Sedang,2
jambi,PERKOTAAN,TOTAL,2008.0,444326.0,Sedang,2
jambi,PERKOTAAN,TOTAL,2009.0,482807.0,Sedang,2
jambi,PERKOTAAN,TOTAL,2010.0,566971.0,Tinggi,2
jambi,PERKOTAAN,TOTAL,2011.0,706026.0,Tinggi,2
jambi,PERKOTAAN,TOTAL,2012.0,777970.0,Sangat Tinggi,2
jambi,PERKOTAAN,TOTAL,2013.0,865754.0,Sangat Tinggi,1
jambi,PERKOTAAN,TOTAL,2014.0,902382.0,Sangat Tinggi,0
jambi,PERKOTAAN,TOTAL,2015.0,1020732.0,Sangat Tinggi,0
jambi,PERKOTAAN,TOTAL,2016.0,1148221.0,Sangat Tinggi,0
jambi,PERKOTAAN,TOTAL,2017.0,1253039.0,Sangat Tinggi,0
jambi,PERKOTAAN,TOTAL,2018.0,1275066.0,Sangat Tinggi,0
jambi,PERKOTAAN,TOTAL,2019.0,1316970.0,Sangat Tinggi,0
jambi,PERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
jambi,PERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
jambi,PERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
jambi,PERDESAANPERKOTAAN,MAKANAN,2011.0,324197.0,Rendah,2
jambi,PERDESAANPERKOTAAN,MAKANAN,2012.0,336737.0,Rendah,2
jambi,PERDESAANPERKOTAAN,MAKANAN,2013.0,377133.0,Sedang,2
jambi,PERDESAANPERKOTAAN,MAKANAN,2014.0,403659.0,Sedang,2
jambi,PERDESAANPERKOTAAN,MAKANAN,2015.0,428457.0,Sedang,1
jambi,PERDESAANPERKOTAAN,MAKANAN,2016.0,464381.0,Sedang,1
jambi,PERDESAANPERKOTAAN,MAKANAN,2017.0,538359.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,MAKANAN,2018.0,555989.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,MAKANAN,2019.0,560541.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,MAKANAN,2020.0,590173.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,MAKANAN,2021.0,613752.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,MAKANAN,2022.0,663020.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,262589.0,Rendah,2
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,286641.0,Rendah,2
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,305275.0,Rendah,2
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,317342.0,Rendah,2
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,412239.0,Sedang,1
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,439908.0,Sedang,1
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,430864.0,Sedang,1
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,496432.0,Sedang,1
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,508445.0,Sedang,1
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,536516.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,566506.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,598816.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,TOTAL,2011.0,586786.0,Tinggi,2
jambi,PERDESAANPERKOTAAN,TOTAL,2012.0,623378.0,Tinggi,2
jambi,PERDESAANPERKOTAAN,TOTAL,2013.0,682409.0,Tinggi,2
jambi,PERDESAANPERKOTAAN,TOTAL,2014.0,721001.0,Tinggi,1
jambi,PERDESAANPERKOTAAN,TOTAL,2015.0,840696.0,Sangat Tinggi,1
jambi,PERDESAANPERKOTAAN,TOTAL,2016.0,904289.0,Sangat Tinggi,0
jambi,PERDESAANPERKOTAAN,TOTAL,2017.0,969224.0,Sangat Tinggi,0
jambi,PERDESAANPERKOTAAN,TOTAL,2018.0,1052421.0,Sangat Tinggi,0
jambi,PERDESAANPERKOTAAN,TOTAL,2019.0,1068986.0,Sangat Tinggi,0
jambi,PERDESAANPERKOTAAN,TOTAL,2020.0,1126689.0,Sangat Tinggi,0
jambi,PERDESAANPERKOTAAN,TOTAL,2021.0,1180259.0,Sangat Tinggi,0
jambi,PERDESAANPERKOTAAN,TOTAL,2022.0,1261836.0,Sangat Tinggi,0
sumatera_selatan,PERDESAAN,MAKANAN,2007.0,185903.09999999998,Rendah,2
sumatera_selatan,PERDESAAN,MAKANAN,2008.0,186102.0,Rendah,2
sumatera_selatan,PERDESAAN,MAKANAN,2009.0,204520.99999999994,Rendah,2
sumatera_selatan,PERDESAAN,MAKANAN,2010.0,242246.0,Rendah,2
sumatera_selatan,PERDESAAN,MAKANAN,2011.0,286999.0,Rendah,2
sumatera_selatan,PERDESAAN,MAKANAN,2012.0,288099.0,Rendah,2
sumatera_selatan,PERDESAAN,MAKANAN,2013.0,322412.0,Rendah,2
